cell,cm,cc,n,crpss,lat,lon
g-44p7_170p7,0.13187893301026382,0.34699314875993875,1200,0.6199379339864085,-44.7,170.7
g-44p7_170p8,0.27540402748111376,0.40640528745483606,1200,0.32234142620076156,-44.7,170.8
g-44p7_170p9,0.20049601946780846,0.3767868775868162,1199,0.46787950591084015,-44.7,170.9
g-44p7_171p0,0.22704148670577468,0.38478690600643556,1200,0.40995526832719875,-44.7,171.0
g-44p7_171p1,0.28585198591939126,0.39436763503123073,1200,0.27516367843736955,-44.7,171.1
g-44p7_171p2,0.23017758353937215,0.32617289578852554,1200,0.2943080601994349,-44.7,171.2
g-44p8_167p5,0.5946912154225034,1.2069995691223692,1200,0.5072979057855722,-44.8,167.5
g-44p8_167p6,1.0582152868795545,1.4925902065852037,1200,0.29102088288481154,-44.8,167.6
g-44p8_167p7,1.386571840536388,1.679586317309489,1200,0.17445633710715003,-44.8,167.7
g-44p8_167p8,1.0110304401870738,1.4519991858955472,1200,0.3036976535468908,-44.8,167.8
g-44p8_167p9,0.8805050379648987,1.2984081542724744,1200,0.3218580497453327,-44.8,167.9
g-44p8_168p0,1.0097386045617978,1.4507858717069029,1200,0.3040057638734769,-44.8,168.0
g-44p8_168p1,0.693526681400192,1.1347576111011828,1200,0.3888327563388756,-44.8,168.1
g-44p8_168p2,0.6384404158363794,1.1912917684266964,1200,0.46407720362279614,-44.8,168.2
g-44p8_168p3,0.6176208278520436,1.1162489124309893,1200,0.4466997271182316,-44.8,168.3
g-44p8_168p4,0.522768871174077,1.0255946692172437,1200,0.4902773124073806,-44.8,168.4
g-44p8_168p5,0.7980255020268641,1.1522872863073523,1200,0.3074422398738461,-44.8,168.5
g-44p8_168p6,0.601370768752338,0.9613378142410268,1200,0.37444386370350125,-44.8,168.6
g-44p8_168p7,0.5899507873816319,0.9235038430550445,1183,0.36118209813830904,-44.8,168.7
g-44p8_168p8,0.3921951982995278,0.7668890128936618,1200,0.48858936338169934,-44.8,168.8
g-44p8_168p9,0.576179103661954,0.876110528827787,1180,0.3423442765459438,-44.8,168.9
g-44p8_169p0,0.3569908530602319,0.7158308607852086,1200,0.5012916142388136,-44.8,169.0
g-44p8_169p1,0.2925373085972257,0.6758754093851894,1200,0.5671727295666334,-44.8,169.1
g-44p8_169p2,0.31979483200255443,0.6541265223159766,1200,0.5111116563959209,-44.8,169.2
g-44p8_169p3,0.28646937131865996,0.6721518567328651,1200,0.5738026036093922,-44.8,169.3
g-44p8_169p4,0.24496777216068366,0.5745454975233103,1200,0.5736320740190903,-44.8,169.4
g-44p8_169p5,0.24734807318412422,0.5711975325447816,1181,0.566965788381216,-44.8,169.5
g-44p8_169p6,0.3594241940097332,0.6198294499361267,1200,0.4201240453373556,-44.8,169.6
g-44p8_169p7,0.29449107591780244,0.5830736551278581,1200,0.49493331875331337,-44.8,169.7
g-44p8_169p8,0.18026963698477602,0.484211021217828,1200,0.6277043910909256,-44.8,169.8
g-44p8_169p9,0.22687112700588077,0.4950753686421861,1200,0.5417442648619204,-44.8,169.9
g-44p8_170p0,0.37178440470857577,0.573427090938203,1200,0.3516448549713843,-44.8,170.0
g-44p8_170p1,0.3125428867337191,0.5098503690014241,1181,0.3869909570804957,-44.8,170.1
g-44p8_170p2,0.31142721082548364,0.48628759710428615,1200,0.35958224581513043,-44.8,170.2
g-44p8_170p3,0.17692460923605638,0.39071924205558994,1200,0.5471822470138692,-44.8,170.3
g-44p8_170p4,0.13292152153808773,0.3252560570339362,1200,0.5913326787816926,-44.8,170.4
g-44p8_170p5,0.1588676254671652,0.3658771286299452,1200,0.565789679004924,-44.8,170.5
g-44p8_170p6,0.20049318205635983,0.3714519484930982,1200,0.4602446349528704,-44.8,170.6
g-44p8_170p7,0.1385832745746841,0.34700310197651035,1194,0.6006281390992718,-44.8,170.7
g-44p8_170p8,0.21649836695033828,0.39290215688757596,1200,0.4489763846924195,-44.8,170.8
g-44p8_170p9,0.10418362755126895,0.3098861382063478,1200,0.6638002972501633,-44.8,170.9
g-44p8_171p0,0.1941253633875912,0.3713311834850659,1200,0.4772177182490829,-44.8,171.0
g-44p8_171p1,0.25377605740905435,0.3787702405072673,1188,0.3300000098498096,-44.8,171.1
g-44p9_167p3,0.9846190680928568,1.4051736911363768,1193,0.29929013451953657,-44.9,167.3
g-44p9_167p4,1.1081947623361645,1.5212690427526832,1200,0.27153269330260943,-44.9,167.4
g-44p9_167p5,0.8668569952715482,1.3024521368804078,1200,0.33444234093099445,-44.9,167.5
g-44p9_167p6,0.6894059788549962,1.2861552057803298,1200,0.46397917159871604,-44.9,167.6
g-44p9_167p7,0.5144652097024498,1.1073912551564475,1200,0.5354259776687795,-44.9,167.7
g-44p9_167p8,0.6117274455802266,1.1765925755553568,1200,0.48008558077847074,-44.9,167.8
g-44p9_167p9,0.9050033015304767,1.255600707178625,1200,0.27922683034796303,-44.9,167.9
g-44p9_168p0,0.8153917883722059,1.2052663259409988,1200,0.3234758402997798,-44.9,168.0
g-44p9_168p1,0.7681565264752268,1.137191615284731,1200,0.32451442997766466,-44.9,168.1
g-44p9_168p2,0.7121618266513521,1.161860600154226,1200,0.38705054069582934,-44.9,168.2
g-44p9_168p3,0.8213892654086177,1.0976145586076502,1200,0.25165964776326477,-44.9,168.3
g-44p9_168p4,0.3004580902866692,0.7228922245589395,1200,0.5843666869290389,-44.9,168.4
g-44p9_168p5,0.3460693117147273,0.761175323453111,1200,0.5453487507388363,-44.9,168.5
g-44p9_168p6,0.4603981089484009,0.8491864752319331,1200,0.45783626756107354,-44.9,168.6
g-44p9_168p7,0.5799040560272953,0.9234601587786649,1200,0.3720313209892504,-44.9,168.7
g-44p9_168p8,0.3674041569278139,0.7209171625273302,1200,0.4903656397361944,-44.9,168.8
g-44p9_168p9,0.2411249516600357,0.6410004655537996,1181,0.6238303018208995,-44.9,168.9
g-44p9_169p0,0.32893321782448814,0.6647090986728047,1200,0.5051471109974957,-44.9,169.0
g-44p9_169p1,0.5124092926662345,0.7579760044487194,1200,0.3239768941776555,-44.9,169.1
g-44p9_169p2,0.18114396186034126,0.5549017406860366,1200,0.6735566883672248,-44.9,169.2
g-44p9_169p3,0.4351591799283199,0.6782910628399501,1200,0.35844771696335875,-44.9,169.3
g-44p9_169p4,0.22855511256329408,0.5307041291380301,1200,0.5693360951713087,-44.9,169.4
g-44p9_169p5,0.23710459604668652,0.5067497200949835,1198,0.5321071001238158,-44.9,169.5
g-44p9_169p6,0.25500164709791556,0.5072018960226948,1200,0.49723837963234774,-44.9,169.6
g-44p9_169p7,0.22417703180793444,0.47497179816787444,1200,0.5280203315804002,-44.9,169.7
g-44p9_169p8,0.23683797456724945,0.5181407882707815,1200,0.5429080668255026,-44.9,169.8
g-44p9_169p9,0.11936376249765873,0.39623798765862983,1200,0.6987573977876802,-44.9,169.9
g-44p9_170p0,0.14292148401678623,0.40170625317220887,1200,0.6442139426803577,-44.9,170.0
g-44p9_170p1,0.3054236546060119,0.4543159043478469,1200,0.32772845572193676,-44.9,170.1
g-44p9_170p2,0.22179611227321905,0.41196438286919146,1200,0.4616133784952846,-44.9,170.2
g-44p9_170p3,0.2732617439345772,0.40756379910434287,1200,0.32952400449918806,-44.9,170.3
g-44p9_170p4,0.2643746296533985,0.4333544190103809,1200,0.3899343861379536,-44.9,170.4
g-44p9_170p5,0.1299448657930231,0.34662833566777407,1200,0.6251175901627132,-44.9,170.5
g-44p9_170p6,0.1676834023383779,0.35522033748372145,1200,0.5279453774347527,-44.9,170.6
g-44p9_170p7,0.10156452922976657,0.3254212320332105,1200,0.6878982708190302,-44.9,170.7
g-44p9_170p8,0.27448491276722775,0.4300056539360959,1199,0.36167138674874366,-44.9,170.8
g-44p9_170p9,0.22269967954958128,0.40526444658947486,1200,0.45048305760911767,-44.9,170.9
g-44p9_171p0,0.16466597315079615,0.3167413604243969,1200,0.48012481562192344,-44.9,171.0
g-44p9_171p1,0.21305265666423256,0.3525619373920684,1200,0.3957014808796385,-44.9,171.1
g-45p0_167p1,1.0504672180960304,1.380521733348033,1197,0.23907955034619877,-45.0,167.1
g-45p0_167p3,0.8319685803944662,1.3387760352808982,1200,0.378560298011381,-45.0,167.3
g-45p0_167p4,1.1082714290335438,1.4600025317057346,1200,0.24091129640800013,-45.0,167.4
g-45p0_167p5,0.9326100166514247,1.4108244173244262,1200,0.3389609612654114,-45.0,167.5
g-45p0_167p6,1.0087214609214097,1.37012835393815,1200,0.26377593893152496,-45.0,167.6
g-45p0_167p7,0.5183900272320507,1.105840828443567,1200,0.5312254585846077,-45.0,167.7
g-45p0_167p8,1.2263636213045406,1.5546990999621209,1177,0.21118908389770086,-45.0,167.8
g-45p0_167p9,0.5518081236937513,1.086756798385953,1200,0.492243228187489,-45.0,167.9
g-45p0_168p0,0.8277581295248772,1.1273722394897292,1200,0.26576324967915055,-45.0,168.0
g-45p0_168p1,0.5138137774334143,0.9798763801017776,1200,0.4756340821481526,-45.0,168.1
g-45p0_168p2,0.5666504079422071,0.9697104879453158,1200,0.4156499130551202,-45.0,168.2
g-45p0_168p3,0.5829209140539945,0.9738819262649243,1200,0.40144600866591806,-45.0,168.3
g-45p0_168p4,0.4093065026694849,0.8991632900278395,1200,0.5447918001002776,-45.0,168.4
g-45p0_168p5,0.7422450869617666,1.026397691196762,1200,0.27684454736416875,-45.0,168.5
g-45p0_168p6,0.4516437617804535,0.8628970727371051,1200,0.4765960204873082,-45.0,168.6
g-45p0_168p7,0.33291087165180583,0.6874506477918476,1200,0.5157312416227331,-45.0,168.7
g-45p0_168p8,0.37991288853564525,0.7386122081463612,1176,0.48563957602449637,-45.0,168.8
g-45p0_168p9,0.3111955272689711,0.6643516024233153,1200,0.5315800757703573,-45.0,168.9
g-45p0_169p0,0.43809517736654213,0.757871535946615,1200,0.4219400563456419,-45.0,169.0
g-45p0_169p1,0.3855166370148613,0.6917877701499189,1200,0.44272412197845723,-45.0,169.1
g-45p0_169p2,0.26164939772956675,0.5913544284924864,1200,0.5575421690904083,-45.0,169.2
g-45p0_169p3,0.4318035125793605,0.6556344700480501,1200,0.34139595718981264,-45.0,169.3
g-45p0_169p4,0.18126705055953385,0.4821592373538273,1188,0.6240514823394061,-45.0,169.4
g-45p0_169p5,0.47979311636257355,0.6878400630069276,1200,0.30246413059289723,-45.0,169.5
g-45p0_169p6,0.25703626239883337,0.4999071359824465,1176,0.48583197978622417,-45.0,169.6
g-45p0_169p7,0.29487764688069645,0.5549870222434401,1200,0.46867650041850706,-45.0,169.7
g-45p0_169p8,0.1644060588627381,0.46734902387795346,1200,0.6482156793684196,-45.0,169.8
g-45p0_169p9,0.3272551899293953,0.5197287015011534,1200,0.3703345822846209,-45.0,169.9
g-45p0_170p0,0.11721679194006292,0.39099664440378545,1200,0.700210235515443,-45.0,170.0
g-45p0_170p1,0.22608541402730067,0.4089393490099497,1193,0.4471419427485813,-45.0,170.1
g-45p0_170p2,0.2221222666966848,0.43235056509884695,1200,0.4862449950865644,-45.0,170.2
g-45p0_170p3,0.13523756143176915,0.33110505098632226,1200,0.5915569362988795,-45.0,170.3
g-45p0_170p4,0.21678739123918442,0.41632851897873274,1178,0.47928767462058364,-45.0,170.4
g-45p0_170p5,0.20091481389028099,0.37779047950932637,1186,0.46818454993564473,-45.0,170.5
g-45p0_170p6,0.13284032984961774,0.32040615714834325,1182,0.5854001963260816,-45.0,170.6
g-45p0_170p7,0.3451016841514509,0.4758286632783711,1200,0.27473540207989067,-45.0,170.7
g-45p0_170p8,0.14645209282688426,0.3386876639510904,1190,0.5675895274177057,-45.0,170.8
g-45p0_170p9,0.19810964739527026,0.3841555234386275,1200,0.4842983237050341,-45.0,170.9
g-45p0_171p0,0.3604779568915047,0.46488703027833256,1200,0.2245902049027203,-45.0,171.0
g-45p0_171p1,0.28132352112303965,0.4034958349307999,1200,0.3027845723084427,-45.0,171.1
g-45p1_167p1,0.9129877427521232,1.2122649015750115,1200,0.2468743906006503,-45.1,167.1
g-45p1_167p2,0.6888328790876124,1.1620205345501502,1200,0.40721109601193206,-45.1,167.2
g-45p1_167p3,0.9032045386530143,1.3454659467268115,1200,0.32870501787853545,-45.1,167.3
g-45p1_167p4,0.7436139735005547,1.2597059171274305,1200,0.40969240249640626,-45.1,167.4
g-45p1_167p5,0.6004587615346592,1.2136507325945423,1200,0.5052458294562238,-45.1,167.5
g-45p1_167p6,0.910931711633729,1.349550915195917,1200,0.3250112304940439,-45.1,167.6
g-45p1_167p7,0.6203820977374037,1.1837415886794527,1200,0.4759142504830942,-45.1,167.7
g-45p1_167p8,0.5126263814213589,0.9979759361548349,1200,0.48633392564905953,-45.1,167.8
g-45p1_167p9,0.7001612012595303,1.0902406904396291,1200,0.3577920844458695,-45.1,167.9
g-45p1_168p0,0.8227998336821861,1.1225219635649895,1200,0.26700780885473574,-45.1,168.0
g-45p1_168p1,0.3822187977198525,0.9072068998326237,1200,0.5786861874723721,-45.1,168.1
g-45p1_168p2,0.624423135504129,0.9645500141584004,1200,0.3526275192179045,-45.1,168.2
g-45p1_168p3,0.2658133916996438,0.7153315460947919,1196,0.6284053273607206,-45.1,168.3
g-45p1_168p4,0.5332642474007223,0.8487957570065434,1200,0.3717402060521712,-45.1,168.4
g-45p1_168p5,0.23345339536860113,0.6787074254587319,1172,0.6560323541313664,-45.1,168.5
g-45p1_168p6,0.37839527754473035,0.7324734670653318,1200,0.48340070383603395,-45.1,168.6
g-45p1_168p7,0.286941874864852,0.6020442215135942,1200,0.5233873781838585,-45.1,168.7
g-45p1_168p8,0.4091623927771996,0.7047268265594417,1200,0.4194028418433027,-45.1,168.8
g-45p1_168p9,0.4092266896429654,0.6598986664026355,1200,0.37986434815239234,-45.1,168.9
g-45p1_169p0,0.3994672959019119,0.6982140284248938,1200,0.4278727157587007,-45.1,169.0
g-45p1_169p1,0.4463229144947159,0.6865221242699772,1200,0.3498783233398056,-45.1,169.1
g-45p1_169p2,0.39667824063190266,0.5957912597743173,1200,0.3341992952663282,-45.1,169.2
g-45p1_169p3,0.37268226061850956,0.559921737733918,1200,0.33440294329917053,-45.1,169.3
g-45p1_169p4,0.21871821836898508,0.5047789610580852,1200,0.5667049634744641,-45.1,169.4
g-45p1_169p5,0.22422950560384805,0.48542174862852944,1200,0.5380728073322475,-45.1,169.5
g-45p1_169p6,0.2497794881795378,0.5122046182459841,1200,0.5123443263067529,-45.1,169.6
g-45p1_169p7,0.11538757402330777,0.4309592604016264,1200,0.7322541023581348,-45.1,169.7
g-45p1_169p8,0.2408920089703749,0.47012163009804986,1200,0.4875964143148789,-45.1,169.8
g-45p1_169p9,0.25332833553509965,0.4729054937728991,1200,0.4643150928232731,-45.1,169.9
g-45p1_170p0,0.14399525643034072,0.41319220362852016,1200,0.6515053886161912,-45.1,170.0
g-45p1_170p1,0.13059003778357767,0.37413370040555793,1200,0.6509535557956444,-45.1,170.1
g-45p1_170p2,0.2698027216442386,0.433478615974697,1200,0.3775870095977526,-45.1,170.2
g-45p1_170p3,0.2536896796196593,0.4128060972861325,1200,0.38545074482313957,-45.1,170.3
g-45p1_170p4,0.20323683984164825,0.3531253575657805,1200,0.42446262924126277,-45.1,170.4
g-45p1_170p5,0.13427732840778486,0.30689611862413585,1200,0.562466514696336,-45.1,170.5
g-45p1_170p6,0.2528329480660332,0.438516314101095,1200,0.42343548019573707,-45.1,170.6
g-45p1_170p7,0.24251827300439938,0.4342291895641635,1200,0.44149707381989833,-45.1,170.7
g-45p1_170p8,0.3847586510037185,0.5128515782750522,1200,0.24976607794045835,-45.1,170.8
g-45p1_170p9,0.30373798426897697,0.422863347889106,1178,0.28171125309107925,-45.1,170.9
g-45p2_166p9,0.725390636480505,1.11867245373937,1200,0.3515611883927665,-45.2,166.9
g-45p2_167p0,0.7366848970731599,1.226841336757255,1200,0.3995271637811454,-45.2,167.0
g-45p2_167p1,0.7197311367606491,1.1764355383021756,1200,0.38821030704380066,-45.2,167.1
g-45p2_167p2,0.85534850306799,1.2864899263251572,1200,0.33513004216730824,-45.2,167.2
g-45p2_167p3,0.969555660755694,1.3866656601646294,1200,0.3008006986770083,-45.2,167.3
g-45p2_167p4,1.1067006521085416,1.382283547554786,1200,0.19936784745339808,-45.2,167.4
g-45p2_167p5,0.7512358946092567,1.1380929480694855,1200,0.33991692340809543,-45.2,167.5
g-45p2_167p6,0.6927477964140527,1.0289713141974062,1200,0.32675693981382425,-45.2,167.6
g-45p2_167p7,0.686733531906181,1.026586219202727,1200,0.33105128525929783,-45.2,167.7
g-45p2_167p8,0.4633620746782398,0.9163808663329109,1200,0.49435644970144377,-45.2,167.8
g-45p2_167p9,0.4328450980266314,0.8612568915914744,1200,0.49742625893326886,-45.2,167.9
g-45p2_168p0,0.7318186566978907,1.0538540497577438,1200,0.3055787403710043,-45.2,168.0
g-45p2_168p1,0.4437048610500758,0.8194665526784957,1200,0.4585442693179008,-45.2,168.1
g-45p2_168p2,0.4095819231904069,0.8057656667816142,1200,0.49168605703149737,-45.2,168.2
g-45p2_168p3,0.655630719025624,0.9422752101253719,1200,0.30420464002402137,-45.2,168.3
g-45p2_168p4,0.47870930054048366,0.7516306157578484,1195,0.3631056392536455,-45.2,168.4
g-45p2_168p5,0.4580882376619919,0.7432820021128943,1197,0.38369523766241465,-45.2,168.5
g-45p2_168p6,0.4221006398774816,0.6788050193541373,1200,0.3781710095793078,-45.2,168.6
g-45p2_168p7,0.5085019519128624,0.7097430602771541,1200,0.2835407905019982,-45.2,168.7
g-45p2_168p8,0.4164805186753401,0.6901824180906018,1200,0.39656457806106016,-45.2,168.8
g-45p2_168p9,0.3566585597782009,0.6073555830937919,1193,0.41276812182835687,-45.2,168.9
g-45p2_169p0,0.30930941737037043,0.5405310630472377,1200,0.4277675447056787,-45.2,169.0
g-45p2_169p1,0.4070911870393555,0.5604564317626258,1200,0.27364347348274565,-45.2,169.1
g-45p2_169p2,0.3610328238256516,0.5204549361998215,1200,0.30631299904313325,-45.2,169.2
g-45p2_169p3,0.233519227960764,0.4363961066942041,1200,0.46489158730190516,-45.2,169.3
g-45p2_169p4,0.22284098951261191,0.43350851816746094,1200,0.48595937525146815,-45.2,169.4
g-45p2_169p5,0.18499417542683316,0.4153460461087525,1200,0.5546022957002098,-45.2,169.5
g-45p2_169p6,0.18085093983575828,0.40325354748375225,1199,0.5515205235905704,-45.2,169.6
g-45p2_169p7,0.10149300659708974,0.34354661935940384,1200,0.7045728268660036,-45.2,169.7
g-45p2_169p8,0.22370991377680724,0.4262520493147895,1200,0.4751698809743523,-45.2,169.8
g-45p2_169p9,0.27284969360225614,0.4546393356177335,1200,0.3998546271155218,-45.2,169.9
g-45p2_170p0,0.28594886498480354,0.44309662202062705,1200,0.35465798930985293,-45.2,170.0
g-45p2_170p1,0.16442997083426605,0.3511000119149685,1200,0.531671987313721,-45.2,170.1
g-45p2_170p2,0.24556259149246012,0.38301757044003654,1200,0.35887382082670205,-45.2,170.2
g-45p2_170p3,0.08412182511588145,0.30723483687421926,1200,0.7261969834810087,-45.2,170.3
g-45p2_170p4,0.12905551092235037,0.3415000224097942,1200,0.622092232932606,-45.2,170.4
g-45p2_170p5,0.17859689376622662,0.3366017047750453,1200,0.469411796694301,-45.2,170.5
g-45p2_170p6,0.18204242751903532,0.3631780012572805,1200,0.49875150232441023,-45.2,170.6
g-45p2_170p7,0.241141032051614,0.395818071498846,1200,0.3907781139489559,-45.2,170.7
g-45p2_170p8,0.3010998313299292,0.4225419745128602,1200,0.28740847183984297,-45.2,170.8
g-45p2_170p9,0.29133598596407984,0.43550262650009247,1200,0.3310350656082255,-45.2,170.9
g-45p3_166p9,0.7585328641007312,1.1839336797843376,1200,0.35931135581943774,-45.3,166.9
g-45p3_167p0,0.6301353956960037,1.0748342138233904,1200,0.4137371256033133,-45.3,167.0
g-45p3_167p1,0.779589824178184,1.2036869481221462,1200,0.35233174589588234,-45.3,167.1
g-45p3_167p2,0.7979391977928226,1.186081322740453,1200,0.32724748084796074,-45.3,167.2
g-45p3_167p3,0.9129873444342324,1.2972002245190863,1200,0.29618625777473484,-45.3,167.3
g-45p3_167p4,0.7799543384837521,1.2280793465798099,1200,0.36489906726636356,-45.3,167.4
g-45p3_167p5,0.8213827702929832,1.1482478458197567,1180,0.2846642183712681,-45.3,167.5
g-45p3_167p6,0.9100680181247411,1.193030887646258,1196,0.23717983536853526,-45.3,167.6
g-45p3_167p7,0.8307836844374887,1.1222683626646175,1200,0.25972814339615935,-45.3,167.7
g-45p3_167p8,0.41361627060421324,0.8981845580926165,1200,0.5394974597619802,-45.3,167.8
g-45p3_167p9,0.5478998717398775,0.9270228831951196,1200,0.408968341912488,-45.3,167.9
g-45p3_168p0,0.6052204130852269,0.9454579521606987,1200,0.359865331184651,-45.3,168.0
g-45p3_168p1,0.5859450502741296,0.85356313599584,1200,0.3135305104401963,-45.3,168.1
g-45p3_168p2,0.5815536087887228,0.8431163248854379,1200,0.31023324822023357,-45.3,168.2
g-45p3_168p3,0.5569197256674346,0.8378705668030306,1200,0.33531532466594316,-45.3,168.3
g-45p3_168p4,0.40793197295283085,0.730850361220849,1200,0.44183926751927594,-45.3,168.4
g-45p3_168p5,0.7282498653856286,0.8356609317179149,1200,0.12853426821267722,-45.3,168.5
g-45p3_168p6,0.5138230240895899,0.7426169434888288,1200,0.30809143449429066,-45.3,168.6
g-45p3_168p7,0.4892899501871123,0.6759827355279898,1200,0.2761798127803625,-45.3,168.7
g-45p3_168p8,0.33741318853162755,0.5582691563417514,1200,0.3956084001798662,-45.3,168.8
g-45p3_168p9,0.39393427385641916,0.6181154346729939,1200,0.3626849423929608,-45.3,168.9
g-45p3_169p0,0.42554716186047653,0.6243349431455135,1200,0.3183992558281422,-45.3,169.0
g-45p3_169p1,0.2457872942789732,0.45658478904981165,1200,0.4616831305517741,-45.3,169.1
g-45p3_169p2,0.39946899350109266,0.5246660272513206,1200,0.23862233734881644,-45.3,169.2
g-45p3_169p3,0.25381733488926156,0.41834608720149846,1200,0.39328383208467976,-45.3,169.3
g-45p3_169p4,0.18505780540224112,0.37566883155299974,1200,0.5073911119077417,-45.3,169.4
g-45p3_169p5,0.20101758832511482,0.41340502362232656,1200,0.5137514620316807,-45.3,169.5
g-45p3_169p6,0.2289446629422146,0.4375416582232962,1200,0.47674773672550663,-45.3,169.6
g-45p3_169p7,0.17910125534015972,0.39183021123055367,1200,0.5429110614577491,-45.3,169.7
g-45p3_169p8,0.10725942122198956,0.34510246386220467,1189,0.689195434823621,-45.3,169.8
g-45p3_169p9,0.2363085151692401,0.4455384878330278,1187,0.4696114440784289,-45.3,169.9
g-45p3_170p0,0.1968032883608255,0.40308951707989105,1185,0.5117628218502648,-45.3,170.0
g-45p3_170p1,0.21788537321348278,0.40122393287718294,1200,0.4569482143026129,-45.3,170.1
g-45p3_170p2,0.08811209017827967,0.2884786716538171,1200,0.6945628955057837,-45.3,170.2
g-45p3_170p3,0.11709251918241372,0.33884882581730685,1200,0.6544402392424251,-45.3,170.3
g-45p3_170p4,0.2626483237497646,0.40312124729785154,1197,0.3484632092445791,-45.3,170.4
g-45p3_170p5,0.1654786894380256,0.3504143315646797,1200,0.5277627809937864,-45.3,170.5
g-45p3_170p6,0.14677552704461957,0.3334230111821715,1198,0.559791849626041,-45.3,170.6
g-45p3_170p7,0.14463731586117867,0.34682031624174364,1200,0.5829618131125791,-45.3,170.7
g-45p4_166p9,0.9119542175182691,1.189985158718191,1200,0.23364236029582663,-45.4,166.9
g-45p4_167p0,0.7080198306000497,1.1519935360892366,1200,0.3853960040404215,-45.4,167.0
g-45p4_167p1,0.6359916334634924,1.0291955724327515,1200,0.38204977703103304,-45.4,167.1
g-45p4_167p2,0.9313032813360034,1.2288685057281206,1200,0.2421456998898397,-45.4,167.2
g-45p4_167p3,0.7969940101546673,1.195643321248459,1192,0.3334182561046154,-45.4,167.3
g-45p4_167p4,0.7132078438354743,1.0887757679835584,1200,0.3449451532556109,-45.4,167.4
g-45p4_167p5,0.6822664167847584,1.1052051960863174,1200,0.3826789638695538,-45.4,167.5
g-45p4_167p6,0.7099552011070199,1.0667596842022613,1200,0.33447503536100076,-45.4,167.6
g-45p4_167p7,0.4168490885669755,0.815137923641295,1176,0.48861526807037414,-45.4,167.7
g-45p4_167p8,0.4103260356355803,0.8300928533356636,1200,0.5056865819447584,-45.4,167.8
g-45p4_167p9,0.5622911887710064,0.90591088719666,1200,0.3793084985312235,-45.4,167.9
g-45p4_168p0,0.28418431787330234,0.716494599400709,1200,0.6033685137180378,-45.4,168.0
g-45p4_168p1,0.34197504100757276,0.6884923242513711,1200,0.5032986876369061,-45.4,168.1
g-45p4_168p2,0.6655149042582221,0.8838553113878395,1200,0.2470318436925799,-45.4,168.2
g-45p4_168p3,0.6037919615139231,0.7776033234146114,1200,0.22352188663166694,-45.4,168.3
g-45p4_168p4,0.27352567358470414,0.5716704242303967,1200,0.5215325789279124,-45.4,168.4
g-45p4_168p5,0.21359595563663084,0.541848890298667,1200,0.6058016183831312,-45.4,168.5
g-45p4_168p6,0.25915424031785217,0.5601685071126925,1194,0.5373637806708821,-45.4,168.6
g-45p4_168p7,0.3212176826066751,0.5318416138893615,1200,0.3960275498985347,-45.4,168.7
g-45p4_168p8,0.38570812114349606,0.5516108843156448,1200,0.3007604960115603,-45.4,168.8
g-45p4_168p9,0.40185373701096394,0.5276465047476813,1200,0.23840348908758713,-45.4,168.9
g-45p4_169p0,0.35092725268607733,0.49553091266502935,1200,0.29181561893132935,-45.4,169.0
g-45p4_169p1,0.33549636330043464,0.4644422308984983,1179,0.27763596636896737,-45.4,169.1
g-45p4_169p2,0.2604513593461357,0.4206618661930164,1200,0.380853411545913,-45.4,169.2
g-45p4_169p3,0.35462589380209225,0.46098184973777584,1200,0.23071614640833027,-45.4,169.3
g-45p4_169p4,0.2510890416506678,0.397387550108613,1184,0.36815070934647864,-45.4,169.4
g-45p4_169p5,0.1854012017478481,0.3542514952691272,1200,0.4766396071045583,-45.4,169.5
g-45p4_169p6,0.23469134848071824,0.3590496016681815,1200,0.34635396505018246,-45.4,169.6
g-45p4_169p7,0.19225002455654067,0.33860441378628214,1200,0.4322282382358913,-45.4,169.7
g-45p4_169p8,0.1335994833531901,0.3005696411166961,1200,0.5555123835633149,-45.4,169.8
g-45p4_169p9,0.14086002227067976,0.31768921806011347,1200,0.5566106299395213,-45.4,169.9
g-45p4_170p0,0.15953586054369348,0.3281016441155225,1200,0.513760862205488,-45.4,170.0
g-45p4_170p1,0.19100836040615554,0.3330023917817145,1186,0.42640543996043445,-45.4,170.1
g-45p4_170p2,0.3135777392665874,0.4216246245801449,1200,0.2562632232905061,-45.4,170.2
g-45p4_170p3,0.11725941431180267,0.3351019554305822,1200,0.6500783943169396,-45.4,170.3
g-45p4_170p4,0.14771610246013134,0.33626299461349846,1200,0.5607125826321846,-45.4,170.4
g-45p4_170p5,0.1954159722471345,0.34815694332588465,1200,0.4387129827704752,-45.4,170.5
g-45p4_170p6,0.3023945231320857,0.41579662199287365,1200,0.272734536219324,-45.4,170.6
g-45p4_170p7,0.20650179032969304,0.35181305496332543,1200,0.4130354532999928,-45.4,170.7
g-45p4_170p8,0.21474557437222913,0.3783343957612912,1200,0.43239214626490863,-45.4,170.8
g-45p4_170p9,0.14836754242009195,0.2526726359563569,1200,0.41280724025169524,-45.4,170.9
g-45p5_166p7,0.9997045740654985,1.272950553195551,1200,0.21465561128365085,-45.5,166.7
g-45p5_166p8,0.8149032241763244,1.1653255418844382,1182,0.3007076607464114,-45.5,166.8
g-45p5_166p9,0.6364332977623007,1.0515006900691186,1186,0.3947381073801617,-45.5,166.9
g-45p5_167p0,0.9859088712692171,1.2271427139185551,1189,0.19658173406662838,-45.5,167.0
